Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2004","2004","kg/ha","7562.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2005","2005","kg/ha","7537.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2006","2006","kg/ha","8005.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2007","2007","kg/ha","6444.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2008","2008","kg/ha","7579.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2009","2009","kg/ha","7244.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2010","2010","kg/ha","6282.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2011","2011","kg/ha","10000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2012","2012","kg/ha","6845","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2013","2013","kg/ha","6137.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2014","2014","kg/ha","7978.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2015","2015","kg/ha","6689.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2016","2016","kg/ha","9101.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2017","2017","kg/ha","7426.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2018","2018","kg/ha","7730.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2019","2019","kg/ha","7519.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2020","2020","kg/ha","9077.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2021","2021","kg/ha","7271.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2022","2022","kg/ha","8219","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2023","2023","kg/ha","9460.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01341","Apples","2024","2024","kg/ha","8634.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1961","1961","kg/ha","13678.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1962","1962","kg/ha","13397.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1963","1963","kg/ha","13476.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1964","1964","kg/ha","13555.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1965","1965","kg/ha","15502.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1966","1966","kg/ha","16325.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1967","1967","kg/ha","15399","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1968","1968","kg/ha","14204.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1969","1969","kg/ha","13805.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1970","1970","kg/ha","12903.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1971","1971","kg/ha","15016","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1972","1972","kg/ha","14539.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1973","1973","kg/ha","14215","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1974","1974","kg/ha","13920.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1975","1975","kg/ha","14732.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1976","1976","kg/ha","15289.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1977","1977","kg/ha","15795.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1978","1978","kg/ha","16992.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1979","1979","kg/ha","15574","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1980","1980","kg/ha","14946.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1981","1981","kg/ha","15744.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1982","1982","kg/ha","14816.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1983","1983","kg/ha","16428.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1984","1984","kg/ha","17388","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1985","1985","kg/ha","17706.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1986","1986","kg/ha","19034","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1987","1987","kg/ha","19282.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1988","1988","kg/ha","11979.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1989","1989","kg/ha","19258.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1990","1990","kg/ha","19597.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1991","1991","kg/ha","20742.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1992","1992","kg/ha","20054.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1993","1993","kg/ha","22967.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1994","1994","kg/ha","24231.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1995","1995","kg/ha","23789.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1996","1996","kg/ha","23513.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1997","1997","kg/ha","29843.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1998","1998","kg/ha","32826.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","1999","1999","kg/ha","34306.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2000","2000","kg/ha","30098.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2001","2001","kg/ha","30480.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2002","2002","kg/ha","27991.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2003","2003","kg/ha","27791","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2004","2004","kg/ha","28399.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2005","2005","kg/ha","33165.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2006","2006","kg/ha","34753.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2007","2007","kg/ha","36205.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2008","2008","kg/ha","36977.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2009","2009","kg/ha","34362.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2010","2010","kg/ha","35879.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2011","2011","kg/ha","35725.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2012","2012","kg/ha","34161.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2013","2013","kg/ha","34642","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2014","2014","kg/ha","37036.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2015","2015","kg/ha","35548.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2016","2016","kg/ha","34643.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2017","2017","kg/ha","35438.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2018","2018","kg/ha","34850.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2019","2019","kg/ha","35173.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2020","2020","kg/ha","36340","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2021","2021","kg/ha","35781.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2022","2022","kg/ha","35854.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2023","2023","kg/ha","36835","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01312","Bananas","2024","2024","kg/ha","39658","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01344.02","Cherries","1961","1961","kg/ha","2500","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01344.02","Cherries","1962","1962","kg/ha","2583.3","E","Estimated value",""
